"","study_area","subsite","soil_moisture","lat","long","elevation","ecosystem","exstart","year","treatment","plot","spp","woody","functional_group","genus","species","phenophase","DOY","snowfree_date","data_provider","data_provider_email","plot.n","year_type"
"1235","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE05","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1236","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE05","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1237","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE05","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1238","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE05","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1239","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE06","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1240","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE06","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1241","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE06","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1242","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE07","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1243","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE07","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1244","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE07","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1245","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE07","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1246","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE08","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1247","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE08","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1248","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE08","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1249","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE08","SALPHL","woody","deciduous shrub","Salix","phlebophylla","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1250","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE08","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1251","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE09","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1252","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE09","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1253","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE09","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1254","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE09","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1255","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE10","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1256","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE10","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1257","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE10","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1258","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE10","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1259","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE11","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1260","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE11","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1261","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE11","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1262","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE11","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1263","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE12","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1264","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE12","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1265","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE12","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1266","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE12","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",168,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1267","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC15","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1268","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC15","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1269","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC15","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1270","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC15","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1271","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC16","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1272","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC16","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1273","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC16","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1274","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC16","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1275","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC17","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1276","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC17","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1277","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC17","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1278","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC17","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1279","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC18","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1280","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC18","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1281","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC18","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1282","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC18","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1283","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC19","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1284","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC19","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1285","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC19","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1286","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC19","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1287","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC20","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1288","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC20","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1289","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC20","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1290","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC20","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1291","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC21","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1292","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC21","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1293","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC21","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1294","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC21","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1295","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC22","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1296","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC22","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1297","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC22","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1298","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC22","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1299","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC23","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1300","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC23","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1301","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC23","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1302","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC23","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1303","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC24","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1304","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC24","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1305","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC24","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1306","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"CTL","ADC24","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1307","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE13","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1308","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE13","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1309","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE13","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1310","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE13","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1311","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE14","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1312","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE14","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1313","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE14","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1314","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE15","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1315","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE15","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1316","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE15","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1317","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE15","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1318","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE16","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1319","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE16","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1320","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE16","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1321","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE16","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1322","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE17","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1323","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE17","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1324","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE17","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1325","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE17","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1326","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE18","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1327","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE18","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
"1328","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,2008,"OTC","ADE18","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",169,145,"Robert Hollister","hollistr[at]gvsu.edu",181,"early"
