"","ID","CH_PrecipMeanSummer","CH_TempMeanSummer","longitude","latitude","biomass","gridcell"
"1089",1089,68,10.1,-145.559519926,69.832220121,286.382476806641,"_69.5_-145.5"
"1090",1090,65,9.1,-145.703267926,70.024730121,90.8661346435547,"_70_-145.5"
"1091",1091,74,9.5,-144.034193926,69.932660121,208.158279418945,"_69.5_-144"
"1092",1092,77,9.2,-142.932125926,69.915920121,181.799194335938,"_69.5_-142.5"
"1093",1093,88,9.8,-145.383827926,69.798740121,216.808654785156,"_69.5_-145"
"1094",1094,94,10.5,-142.301231926,69.614600121,83.7541885375977,"_69.5_-142"
"1095",1095,96,10.4,-142.788377926,69.572750121,565.520141601562,"_69.5_-142.5"
"1096",1096,93,10.5,-143.395313926,69.639710121,317.702972412109,"_69.5_-143"
"1097",1097,96,10.7,-143.483159926,69.606230121,390.280670166016,"_69.5_-143"
"1098",1098,93,10.4,-142.596713926,69.664820121,125.518814086914,"_69.5_-142.5"
"1099",1099,91,9.9,-141.486659926,69.622970121,207.649642944336,"_69.5_-141"
"1100",1100,92,10,-143.946347926,69.505790121,267.656219482422,"_69.5_-143.5"
"1101",1101,102,10.2,-141.758183926,69.572750121,342.757415771484,"_69.5_-141.5"
"1102",1102,106,8.6,-144.824807926,69.689930121,262.881011962891,"_69.5_-144.5"
"1103",1103,99,10.5,-143.219621926,69.556010121,490.024322509766,"_69.5_-143"
"1104",1104,111,9.2,-143.658851926,69.463940121,236.817718505859,"_69_-143.5"
"1105",1105,91,9.9,-144.752933926,69.556010121,356.332000732422,"_69.5_-144.5"
"1106",1106,94,10.1,-141.518603926,69.581120121,291.010681152344,"_69.5_-141.5"
"1107",1107,93,10.5,-142.365119926,69.681560121,172.837295532227,"_69.5_-142"
"1108",1108,79,9.4,-142.516853926,69.890810121,199.342163085938,"_69.5_-142.5"
"1109",1109,82,10.2,-146.030693926,69.631340121,576.967468261719,"_69.5_-146"
"1110",1110,81,8.9,-141.143261926,69.648080121,137.691467285156,"_69.5_-141"
"1111",1111,87,10.3,-143.922389926,69.773630121,355.022613525391,"_69.5_-143.5"
"1112",1112,93,10.8,-143.555033926,69.606230121,343.993743896484,"_69.5_-143.5"
"1113",1113,82,9.9,-144.257801926,69.882440121,322.325469970703,"_69.5_-144"
"1114",1114,84,9.7,-142.468937926,69.840590121,163.290863037109,"_69.5_-142"
"1115",1115,70,9.4,-145.503617926,69.982880121,218.335571289062,"_69.5_-145.5"
"1116",1116,91,9.9,-144.633143926,69.731780121,317.832763671875,"_69.5_-144.5"
"1117",1117,68,8.8,-143.810585926,70.041470121,210.061935424805,"_70_-143.5"
"1118",1118,91,10,-145.655351926,69.706670121,336.264709472656,"_69.5_-145.5"
"1119",1119,93,10.2,-142.620671926,69.706670121,256.669464111328,"_69.5_-142.5"
"1120",1120,82,9.8,-144.513353926,69.874070121,379.44970703125,"_69.5_-144.5"
"1121",1121,110,9.3,-143.938361926,69.455570121,234.858749389648,"_69_-143.5"
"1122",1122,82,10,-144.002249926,69.848960121,295.271331787109,"_69.5_-144"
"1123",1123,101,10.6,-143.722739926,69.614600121,321.329864501953,"_69.5_-143.5"
"1124",1124,79,10,-144.201899926,69.874070121,140.250854492188,"_69.5_-144"
"1125",1125,99,10.5,-143.754683926,69.597860121,319.377227783203,"_69.5_-143.5"
"1126",1126,83,9.2,-141.191177926,69.622970121,197.324020385742,"_69.5_-141"
"1127",1127,91,10.1,-141.502631926,69.606230121,245.324203491211,"_69.5_-141.5"
"1128",1128,112,10.2,-143.331425926,69.530900121,491.860382080078,"_69.5_-143"
"1129",1129,83,9.8,-145.112303926,69.798740121,390.423858642578,"_69.5_-145"
"1130",1130,88,10,-141.758183926,69.698300121,103.871391296387,"_69.5_-141.5"
"1131",1131,72,9.4,-144.337661926,69.974510121,307.678985595703,"_69.5_-144"
"1132",1132,91,10.6,-143.011985926,69.572750121,328.876678466797,"_69.5_-143"
"1133",1133,91,10.7,-143.810585926,69.639710121,377.066741943359,"_69.5_-143.5"
"1134",1134,76,9.4,-143.746697926,69.941030121,196.877456665039,"_69.5_-143.5"
"1135",1135,86,10.5,-144.385577926,69.689930121,417.323028564453,"_69.5_-144"
"1136",1136,84,10.8,-144.369605926,69.522530121,342.565887451172,"_69.5_-144"
"1137",1137,62,8.7,-145.799099926,70.058210121,95.8883056640625,"_70_-145.5"
"1138",1138,87,9.9,-144.736961926,69.798740121,346.800659179688,"_69.5_-144.5"
"1139",1139,96,10.4,-142.708517926,69.597860121,395.824768066406,"_69.5_-142.5"
"1140",1140,82,9.8,-144.776891926,69.874070121,329.964538574219,"_69.5_-144.5"
"1141",1141,79,9.9,-143.339411926,69.823850121,190.57698059082,"_69.5_-143"
"1142",1142,79,9.7,-143.946347926,69.899180121,289.215240478516,"_69.5_-143.5"
"1143",1143,109,10.1,-142.924139926,69.572750121,383.590118408203,"_69.5_-142.5"
"1144",1144,79,9.4,-142.484909926,69.890810121,145.05859375,"_69.5_-142"
"1145",1145,78,9.8,-145.926875926,69.823850121,271.136199951172,"_69.5_-145.5"
"1146",1146,79,9.2,-142.836293926,69.890810121,119.034545898438,"_69.5_-142.5"
"1147",1147,90,10.1,-144.553283926,69.782000121,430.730712890625,"_69.5_-144.5"
"1148",1148,94,10.4,-141.846029926,69.631340121,123.196601867676,"_69.5_-141.5"
"1149",1149,92,9.8,-146.038679926,69.689930121,376.806884765625,"_69.5_-146"
"1150",1150,69,8.8,-143.706767926,70.024730121,169.370376586914,"_70_-143.5"
"1151",1151,110,9.5,-143.131775926,69.505790121,742.653686523438,"_69.5_-143"
"1152",1152,103,9.1,-143.882459926,69.430460121,383.290985107422,"_69_-143.5"
"1153",1153,111,9.2,-144.768905926,69.497420121,297.23046875,"_69_-144.5"
"1154",1154,71,9.6,-146.374091926,69.882440121,208.559494018555,"_69.5_-146"
"1155",1155,80,9.9,-144.705017926,69.865700121,261.754699707031,"_69.5_-144.5"
"1156",1156,78,9.3,-143.275523926,69.899180121,209.010375976562,"_69.5_-143"
"1157",1157,91,9.6,-144.984527926,69.782000121,388.932556152344,"_69.5_-144.5"
"1158",1158,86,10.4,-144.505367926,69.589490121,269.816986083984,"_69.5_-144.5"
"1159",1159,72,9.6,-145.623407926,69.941030121,191.852661132812,"_69.5_-145.5"
"1160",1160,88,9.6,-145.463687926,69.798740121,339.584808349609,"_69.5_-145"
"1161",1161,87,10,-143.962319926,69.497420121,225.740661621094,"_69_-143.5"
"1162",1162,90,10.3,-144.201899926,69.773630121,170.730102539062,"_69.5_-144"
"1163",1163,96,9.8,-145.599449926,69.681560121,310.934234619141,"_69.5_-145.5"
"1164",1164,71,9.3,-144.313703926,69.999620121,268.045776367188,"_69.5_-144"
"1165",1165,91,10,-145.359869926,69.706670121,302.803833007812,"_69.5_-145"
"1166",1166,95,10.3,-143.147747926,69.639710121,419.122985839844,"_69.5_-143"
"1167",1167,92,10,-144.018221926,69.455570121,182.170974731445,"_69_-144"
"1168",1168,78,9.8,-145.671323926,69.890810121,321.459259033203,"_69.5_-145.5"
"1169",1169,99,10.6,-143.571005926,69.572750121,454.003387451172,"_69.5_-143.5"
"1170",1170,90,10,-142.900181926,69.740150121,302.898986816406,"_69.5_-142.5"
"1171",1171,87,10.1,-142.468937926,69.765260121,153.451629638672,"_69.5_-142"
"1172",1172,73,9,-143.563019926,69.974510121,268.465972900391,"_69.5_-143.5"
"1173",1173,65,9.2,-145.703267926,70.016360121,139.807388305664,"_70_-145.5"
"1174",1174,104,10.2,-143.299481926,69.505790121,585.794250488281,"_69.5_-143"
"1175",1175,73,9.7,-145.918889926,69.907550121,318.436737060547,"_69.5_-145.5"
"1176",1176,82,10.7,-146.270273926,69.681560121,305.639953613281,"_69.5_-146"
"1177",1177,89,9.7,-141.334925926,69.547640121,405.696441650391,"_69.5_-141"
"1178",1178,129,8.3,-143.930375926,69.430460121,379.507537841797,"_69_-143.5"
"1179",1179,77,9.7,-144.904667926,69.899180121,386.906890869141,"_69.5_-144.5"
"1180",1180,85,9.7,-145.064387926,69.798740121,286.161499023438,"_69.5_-145"
"1181",1181,101,10.6,-143.507117926,69.564380121,401.028259277344,"_69.5_-143.5"
"1182",1182,82,9.9,-144.928625926,69.865700121,407.522430419922,"_69.5_-144.5"
"1183",1183,74,9,-142.572755926,69.949400121,176.228927612305,"_69.5_-142.5"
"1184",1184,85,9.9,-142.421021926,69.807110121,119.568367004395,"_69.5_-142"
"1185",1185,85,10.5,-143.427257926,69.740150121,222.15885925293,"_69.5_-143"
"1186",1186,86,9.1,-141.151247926,69.597860121,309.698455810547,"_69.5_-141"
"1187",1187,71,9.1,-143.019971926,69.941030121,316.361572265625,"_69.5_-143"
"1188",1188,80,9.8,-145.024457926,69.882440121,398.729888916016,"_69.5_-145"
"1189",1189,69,8.9,-143.882459926,70.024730121,269.073028564453,"_70_-143.5"
"1190",1190,77,9.3,-143.371355926,69.924290121,156.835510253906,"_69.5_-143"
"1191",1191,99,10.5,-143.978291926,69.606230121,300.970855712891,"_69.5_-143.5"
"1192",1192,93,10.5,-142.101581926,69.673190121,189.405487060547,"_69.5_-142"
"1193",1193,84,9.2,-143.043929926,69.882440121,226.183044433594,"_69.5_-143"
"1194",1194,86,10.5,-144.441479926,69.715040121,50.7428092956543,"_69.5_-144"
"1195",1195,121,8.9,-144.377591926,69.581120121,76.2710876464844,"_69.5_-144"
"1196",1196,82,9.2,-142.996013926,69.899180121,192.5849609375,"_69.5_-142.5"
"1197",1197,72,9.6,-145.431743926,69.957770121,291.083312988281,"_69.5_-145"
"1198",1198,85,10.2,-142.117553926,69.773630121,86.6404037475586,"_69.5_-142"
"1199",1199,98,10.4,-143.539061926,69.648080121,406.635772705078,"_69.5_-143.5"
"1200",1200,76,9,-141.023471926,69.581120121,173.905578613281,"_69.5_-141"
"1201",1201,82,9.5,-142.660601926,69.857330121,128.670059204102,"_69.5_-142.5"
"1202",1202,105,9.4,-144.481409926,69.564380121,324.065155029297,"_69.5_-144"
"1203",1203,72,9.6,-145.208135926,69.966140121,208.327651977539,"_69.5_-145"
"1204",1204,79,9,-141.031457926,69.581120121,115.815628051758,"_69.5_-141"
"1205",1205,72,9.7,-145.295981926,69.949400121,243.138412475586,"_69.5_-145"
"1206",1206,78,9.8,-145.208135926,69.882440121,150.006683349609,"_69.5_-145"
"1207",1207,127,8.1,-143.946347926,69.422090121,228.337265014648,"_69_-143.5"
"1208",1208,79,9.4,-144.633143926,69.957770121,259.484527587891,"_69.5_-144.5"
"1209",1209,78,9.5,-146.238329926,69.882440121,334.0654296875,"_69.5_-146"
"1210",1210,86,10.1,-144.720989926,69.556010121,271.576416015625,"_69.5_-144.5"
"1211",1211,90,10.5,-144.193913926,69.740150121,141.521850585938,"_69.5_-144"
"1212",1212,75,10,-144.657101926,69.874070121,359.897094726562,"_69.5_-144.5"
"1213",1213,96,10.6,-143.674823926,69.648080121,429.746276855469,"_69.5_-143.5"
"1214",1214,79,9.8,-144.521339926,69.882440121,311.930145263672,"_69.5_-144.5"
"1215",1215,81,8.6,-141.111317926,69.664820121,206.475891113281,"_69.5_-141"
"1216",1216,93,9.7,-145.431743926,69.731780121,269.256011962891,"_69.5_-145"
"1217",1217,119,9,-144.385577926,69.556010121,279.664001464844,"_69.5_-144"
"1218",1218,75,9.7,-145.256051926,69.924290121,294.746215820312,"_69.5_-145"
"1219",1219,69,8.3,-142.836293926,70.041470121,132.342651367188,"_70_-142.5"
"1220",1220,99,9.7,-143.946347926,69.472310121,251.037002563477,"_69_-143.5"
"1221",1221,73,8.9,-143.531075926,69.991250121,196.093521118164,"_69.5_-143.5"
"1222",1222,75,9.7,-145.663337926,69.915920121,174.719284057617,"_69.5_-145.5"
"1223",1223,92,9.9,-141.454715926,69.547640121,434.981018066406,"_69.5_-141"
"1224",1224,94,9.9,-143.371355926,69.782000121,285.946258544922,"_69.5_-143"
"1225",1225,92,10.3,-143.211635926,69.698300121,353.287292480469,"_69.5_-143"
"1226",1226,71,9.3,-144.257801926,69.991250121,230.23942565918,"_69.5_-144"
"1227",1227,74,9,-143.251565926,69.949400121,215.235458374023,"_69.5_-143"
"1228",1228,99,9.6,-145.759169926,69.656450121,368.251953125,"_69.5_-145.5"
"1229",1229,80,10.2,-146.222357926,69.723410121,357.462432861328,"_69.5_-146"
"1230",1230,95,10,-141.518603926,69.547640121,468.394897460938,"_69.5_-141.5"
"1231",1231,64,8,-143.203649926,70.091690121,165.150344848633,"_70_-143"
"1232",1232,79,9,-142.716503926,69.932660121,169.295272827148,"_69.5_-142.5"
"1233",1233,96,10.6,-143.954333926,69.648080121,401.940399169922,"_69.5_-143.5"
"1234",1234,65,8.9,-145.942847926,70.033100121,102.223342895508,"_70_-145.5"
"1235",1235,94,9.8,-145.870973926,69.723410121,370.524078369141,"_69.5_-145.5"
"1236",1236,87,10,-144.720989926,69.522530121,534.033020019531,"_69.5_-144.5"
"1237",1237,90,10.4,-144.209885926,69.756890121,292.961212158203,"_69.5_-144"
"1238",1238,92,10.4,-143.347397926,69.715040121,318.089904785156,"_69.5_-143"
"1239",1239,87,9.9,-143.211635926,69.798740121,173.178955078125,"_69.5_-143"
"1240",1240,62,8.6,-145.759169926,70.074950121,98.6827850341797,"_70_-145.5"
"1241",1241,82,10.1,-144.417521926,69.857330121,347.033538818359,"_69.5_-144"
"1242",1242,91,9.8,-145.567505926,69.681560121,463.892272949219,"_69.5_-145.5"
"1243",1243,88,10.7,-143.563019926,69.639710121,485.968170166016,"_69.5_-143.5"
"1244",1244,89,10.3,-144.537311926,69.581120121,291.531829833984,"_69.5_-144.5"
"1245",1245,77,9.6,-144.465437926,69.924290121,258.092956542969,"_69.5_-144"
"1246",1246,105,9.1,-145.910903926,69.639710121,92.5125732421875,"_69.5_-145.5"
"1247",1247,69,9,-143.946347926,70.016360121,171.861099243164,"_70_-143.5"
"1248",1248,86,9.6,-141.294995926,69.572750121,169.889007568359,"_69.5_-141"
"1249",1249,111,9.1,-143.690795926,69.472310121,350.271728515625,"_69_-143.5"
"1250",1250,93,10.4,-142.580741926,69.673190121,144.818359375,"_69.5_-142.5"
"1251",1251,74,9.4,-143.594963926,69.924290121,207.85466003418,"_69.5_-143.5"
"1252",1252,107,9.4,-144.177941926,69.497420121,176.300521850586,"_69_-144"
"1253",1253,109,10,-144.289745926,69.622970121,255.332473754883,"_69.5_-144"
"1254",1254,90,10.2,-142.684559926,69.723410121,150.960906982422,"_69.5_-142.5"
"1255",1255,66,8.8,-143.898431926,70.041470121,248.876113891602,"_70_-143.5"
"1256",1256,62,8.6,-145.775141926,70.074950121,117.004508972168,"_70_-145.5"
"1257",1257,77,9,-142.732475926,69.941030121,172.170593261719,"_69.5_-142.5"
"1258",1258,80,10,-146.246315926,69.748520121,267.311462402344,"_69.5_-146"
"1259",1259,83,10.1,-145.479659926,69.681560121,173.645935058594,"_69.5_-145"
"1260",1260,99,9,-144.928625926,69.689930121,210.546508789062,"_69.5_-144.5"
"1261",1261,91,9.3,-145.072373926,69.689930121,52.3013725280762,"_69.5_-145"
"1262",1262,88,10.4,-142.077623926,69.715040121,66.2100982666016,"_69.5_-142"
"1263",1263,81,8.5,-141.047429926,69.656450121,178.963928222656,"_69.5_-141"
"1264",1264,74,8.7,-142.644629926,69.982880121,172.675689697266,"_69.5_-142.5"
"1265",1265,85,10,-141.862001926,69.748520121,103.106979370117,"_69.5_-141.5"
"1266",1266,67,9.2,-145.391813926,70.024730121,171.069915771484,"_70_-145"
"1267",1267,69,9,-143.938361926,70.024730121,145.053817749023,"_70_-143.5"
"1268",1268,93,9.7,-144.673073926,69.706670121,388.890625,"_69.5_-144.5"
"1269",1269,86,10.2,-145.998749926,69.648080121,363.559204101562,"_69.5_-145.5"
"1270",1270,80,10.1,-144.585227926,69.832220121,349.404632568359,"_69.5_-144.5"
"1271",1271,81,9,-141.079373926,69.606230121,207.832412719727,"_69.5_-141"
"1272",1272,86,10.5,-144.425507926,69.698300121,238.828079223633,"_69.5_-144"
"1273",1273,102,9.9,-144.010235926,69.539270121,251.002838134766,"_69.5_-144"
"1274",1274,82,9.7,-142.357133926,69.840590121,94.3996429443359,"_69.5_-142"
"1275",1275,81,10.2,-145.862987926,69.689930121,84.8152313232422,"_69.5_-145.5"
"1276",1276,79,9.8,-146.493881926,69.823850121,111.578491210938,"_69.5_-146"
"1277",1277,102,10.3,-143.594963926,69.547640121,401.295501708984,"_69.5_-143.5"
"1278",1278,81,10.2,-145.367855926,69.748520121,165.710739135742,"_69.5_-145"
"1279",1279,79,9.4,-142.732475926,69.874070121,152.761810302734,"_69.5_-142.5"
"1280",1280,74,9,-143.403299926,69.966140121,147.036819458008,"_69.5_-143"
"1281",1281,96,9.7,-146.062637926,69.689930121,417.989044189453,"_69.5_-146"
"1282",1282,81,9.8,-143.339411926,69.832220121,153.564926147461,"_69.5_-143"
"1283",1283,73,9.8,-145.319939926,69.932660121,270.134643554688,"_69.5_-145"
"1284",1284,90,9.7,-145.415771926,69.790370121,291.098999023438,"_69.5_-145"
"1285",1285,76,9.5,-143.858501926,69.941030121,218.313049316406,"_69.5_-143.5"
"1286",1286,100,8.7,-144.609185926,69.664820121,302.573638916016,"_69.5_-144.5"
"1287",1287,86,9.6,-145.958819926,69.848960121,361.81494140625,"_69.5_-145.5"
"1288",1288,85,10.4,-143.483159926,69.756890121,161.353454589844,"_69.5_-143"
"1289",1289,96,10.2,-142.980041926,69.656450121,407.721282958984,"_69.5_-142.5"
"1290",1290,76,9.6,-146.230343926,69.899180121,434.739227294922,"_69.5_-146"
"1291",1291,72,9.6,-144.313703926,69.949400121,499.318084716797,"_69.5_-144"
"1292",1292,73,9.4,-146.206385926,69.932660121,144.343276977539,"_69.5_-146"
"1293",1293,90,10.6,-143.650865926,69.723410121,352.192199707031,"_69.5_-143.5"
"1294",1294,80,9.7,-145.503617926,69.890810121,334.936798095703,"_69.5_-145.5"
"1295",1295,99,10.4,-143.962319926,69.581120121,331.806488037109,"_69.5_-143.5"
"1296",1296,88,9.8,-146.038679926,69.756890121,423.907073974609,"_69.5_-146"
"1297",1297,74,9,-143.491145926,69.974510121,199.230102539062,"_69.5_-143"
"1298",1298,68,9,-146.102567926,70.007990121,115.05037689209,"_70_-146"
"1299",1299,77,9.9,-144.082109926,69.882440121,182.94416809082,"_69.5_-144"
"1300",1300,104,9.5,-144.122039926,69.530900121,607.142517089844,"_69.5_-144"
"1301",1301,80,10.2,-144.106067926,69.832220121,118.656791687012,"_69.5_-144"
"1302",1302,91,10.6,-144.042179926,69.698300121,351.83203125,"_69.5_-144"
"1303",1303,88,10.6,-143.946347926,69.723410121,358.206085205078,"_69.5_-143.5"
"1304",1304,82,9.8,-142.261301926,69.832220121,120.249702453613,"_69.5_-142"
"1305",1305,98,10.1,-142.908167926,69.681560121,322.281921386719,"_69.5_-142.5"
"1306",1306,86,10.3,-145.982777926,69.648080121,284.561889648438,"_69.5_-145.5"
"1307",1307,81,9.5,-146.174441926,69.874070121,428.697387695312,"_69.5_-146"
"1308",1308,90,10,-142.980041926,69.748520121,277.939788818359,"_69.5_-142.5"
"1309",1309,70,9.4,-146.062637926,69.949400121,215.863403320312,"_69.5_-146"
"1310",1310,75,9.8,-145.072373926,69.941030121,89.598014831543,"_69.5_-145"
"1311",1311,78,9.7,-146.006735926,69.865700121,403.916015625,"_69.5_-146"
"1312",1312,91,10.1,-141.718253926,69.673190121,184.741806030273,"_69.5_-141.5"
"1313",1313,90,10.4,-142.005749926,69.698300121,194.988922119141,"_69.5_-142"
"1314",1314,71,8.5,-142.668587926,70.016360121,176.879898071289,"_70_-142.5"
"1315",1315,85,10.1,-142.077623926,69.773630121,139.184066772461,"_69.5_-142"
"1316",1316,85,9.6,-145.048415926,69.848960121,365.182952880859,"_69.5_-145"
"1317",1317,96,10.1,-144.513353926,69.706670121,356.023468017578,"_69.5_-144.5"
"1318",1318,99,10.6,-143.954333926,69.622970121,301.490692138672,"_69.5_-143.5"
"1319",1319,72,9.5,-145.423757926,69.974510121,235.316940307617,"_69.5_-145"
"1320",1320,88,9.9,-144.840779926,69.790370121,388.714782714844,"_69.5_-144.5"
"1321",1321,82,10.1,-143.834543926,69.832220121,303.624053955078,"_69.5_-143.5"
"1322",1322,84,9.9,-143.954333926,69.848960121,299.546813964844,"_69.5_-143.5"
"1323",1323,85,9.8,-142.788377926,69.798740121,211.073303222656,"_69.5_-142.5"
"1324",1324,68,9.2,-146.030693926,69.982880121,135.024291992188,"_69.5_-146"
"1325",1325,96,10.4,-142.548797926,69.648080121,142.287078857422,"_69.5_-142.5"
"1326",1326,101,9.2,-144.784877926,69.715040121,315.655517578125,"_69.5_-144.5"
"1327",1327,91,10.4,-144.321689926,69.572750121,301.272033691406,"_69.5_-144"
"1328",1328,79,9.6,-143.563019926,69.882440121,196.477020263672,"_69.5_-143.5"
"1329",1329,85,10.6,-143.802599926,69.748520121,221.216201782227,"_69.5_-143.5"
"1330",1330,75,9.9,-145.208135926,69.857330121,167.822830200195,"_69.5_-145"
"1331",1331,99,9.2,-145.024457926,69.522530121,332.116088867188,"_69.5_-145"
"1332",1332,99,10.6,-143.459201926,69.572750121,430.513427734375,"_69.5_-143"
"1333",1333,99,10.3,-142.732475926,69.572750121,371.153350830078,"_69.5_-142.5"
"1334",1334,95,10.7,-143.483159926,69.614600121,359.796478271484,"_69.5_-143"
"1335",1335,105,9.5,-144.066137926,69.438830121,666.626037597656,"_69_-144"
"1336",1336,85,10.2,-144.345647926,69.807110121,300.135040283203,"_69.5_-144"
"1337",1337,85,10.1,-141.973805926,69.748520121,116.276573181152,"_69.5_-141.5"
"1338",1338,95,10.2,-143.027957926,69.656450121,441.035949707031,"_69.5_-143"
"1339",1339,90,9.8,-142.884209926,69.782000121,192.093963623047,"_69.5_-142.5"
"1340",1340,75,10,-145.256051926,69.807110121,217.059967041016,"_69.5_-145"
"1341",1341,79,9.3,-142.900181926,69.882440121,139.383270263672,"_69.5_-142.5"
